0,0.76
1,0.76
2,0.7599
3,0.7592
4,0.7588
5,0.7566
6,0.7556
7,0.7556
8,0.7546
9,0.7532
10,0.7519
11,0.7503
12,0.7487
13,0.7487
14,0.7469
15,0.745
16,0.743
17,0.741
18,0.7388
19,0.7388
20,0.7364
21,0.7339
22,0.7313
23,0.7285
24,0.7256
25,0.7256
26,0.7226
27,0.7194
28,0.7162
29,0.7127
30,0.7092
31,0.7092
32,0.7055
33,0.7017
34,0.6977
35,0.6936
36,0.6894
37,0.6894
38,0.6851
39,0.6806
40,0.6759
41,0.6711
42,0.6662
43,0.6557
44,0.6502
45,0.6446
46,0.6389
47,0.6389
48,0.633
49,0.6268
50,0.6205
51,0.6141
52,0.6075
53,0.6075
54,0.6007
55,0.5937
56,0.5793
57,0.5717
58,0.5717
59,0.5642
60,0.5483
61,0.54
62,0.5318
63,0.5318
64,0.5234
65,0.5148
66,0.506
67,0.4971
68,0.488
69,0.488
70,0.4788
71,0.4597
72,0.4499
73,0.44
74,0.43
75,0.4199
76,0.4096
77,0.3992
78,0.3886
79,0.3779
80,0.3671
81,0.3561
82,0.345
83,0.3338
84,0.3338
85,0.3225
86,0.311
87,0.2876
88,0.2637
89,0.2637
90,0.2519
91,0.2397
92,0.2276
93,0.2153
94,0.2153
95,0.2031
96,0.1907
97,0.1782
98,0.1657
99,0.1532
100,0.1407
101,0.1282
102,0.1156
103,0.0904
104,0.0778
105,0.0653
106,0.0528
107,0.0404
108,0.0279
109,0.0156
110,-0.009
111,-0.0211
112,-0.0453
113,-0.058
114,-0.0712
115,-0.0853
116,-0.117
117,-0.1517
118,-0.1503
119,-0.1513
120,-0.1536
121,-0.161
122,-0.1761
123,-0.1868
124,-0.1966
125,-0.2127
126,-0.2161
127,-0.2191
128,-0.2219
129,-0.2269
130,-0.2291
131,-0.2309
132,-0.2339
133,-0.2359
134,-0.236
135,-0.2341
136,-0.2328
137,-0.2293
138,-0.2271
139,-0.2222
140,-0.2193
141,-0.2162
142,-0.2054
143,-0.2012
144,-0.1925
145,-0.1829
146,-0.1778
147,-0.1726
148,-0.1671
149,-0.1615
150,-0.1557
151,-0.1435
152,-0.1306
153,-0.1173
154,-0.1036
155,-0.0967
156,-0.0898
157,-0.0758
158,-0.0758
159,-0.0687
160,-0.0543
161,-0.0469
162,-0.0399
163,-0.0327
164,-0.0255
165,-0.0185
166,-0.0113
167,-0.0045
168,-0.0045
169,0.0024
170,0.0093
171,0.0161
172,0.0226
173,0.0226
174,0.0292
175,0.0355
176,0.0419
177,0.048
178,0.054
179,0.0598
180,0.0655
181,0.0709
182,0.0762
183,0.0813
184,0.0813
185,0.0862
186,0.0909
187,0.0954
188,0.0997
189,0.1038
190,0.1038
191,0.1075
192,0.1112
193,0.1177
194,0.1205
195,0.123
196,0.1274
197,0.1291
198,0.1306
199,0.1306
200,0.1317
201,0.1328
202,0.1334
203,0.1341
204,0.1341
205,0.1341
206,0.1332
207,0.1313
208,0.1299
209,0.1284
210,0.1247
211,0.1224
212,0.1224
213,0.12
214,0.1173
215,0.1114
216,0.1082
217,0.1048
218,0.1013
219,0.0976
220,0.0939
221,0.09
222,0.0859
223,0.0686
224,0.0639
225,0.0594
226,0.0549
227,0.0503
228,0.0457
229,0.0412
230,0.0412
231,0.0367
232,0.0132
233,0.0132
234,0.0088
235,0.0045
236,-0.0038
237,-0.0038
238,-0.0077
239,-0.0114
240,-0.0151
241,-0.0186
242,-0.0219
243,-0.0219
244,-0.0251
245,-0.0338
246,-0.0363
247,-0.0386
248,-0.0407
249,-0.0425
250,-0.0441
251,-0.0456
252,-0.0468
253,-0.0468
254,-0.0478
255,-0.0485
256,-0.0494
257,-0.0494
258,-0.0495
259,-0.0492
260,-0.0479
261,-0.047
262,-0.047
263,-0.0459
264,-0.043
265,-0.0413
266,-0.0413
267,-0.0395
268,-0.0352
269,-0.0328
270,-0.0304
271,-0.0277
272,-0.0251
273,-0.018
274,-0.0135
275,-0.0087
276,-0.0037
277,0.0043
278,0.0105
279,0.0167
280,0.0239
281,0.0315
282,0.0397
283,0.0481
284,0.0569
285,0.0658
286,0.0749
287,0.0836
288,0.0921
289,0.1001
290,0.1077
291,0.1216
292,0.1278
293,0.1334
294,0.1334
295,0.1384
296,0.1431
297,0.1471
298,0.1507
299,0.1536
300,0.156
301,0.1578
302,0.1591
303,0.1597
304,0.1598
305,0.1593
306,0.1584
307,0.1568
308,0.1547
309,0.1521
310,0.149
311,0.1454
312,0.1368
313,0.1319
314,0.1266
315,0.1209
316,0.1149
317,0.1086
318,0.1019
319,0.1019
320,0.0879
321,0.0805
322,0.073
323,0.0577
324,0.0577
325,0.0501
326,0.0422
327,0.0344
328,0.0266
329,0.0189
330,0.0112
331,0.0038
332,-0.0036
333,-0.0107
334,-0.0176
335,-0.0243
336,-0.0307
337,-0.0368
338,-0.0533
339,-0.0581
340,-0.0624
341,-0.0662
342,-0.0662
343,-0.0697
344,-0.0727
345,-0.0753
346,-0.0774
347,-0.0791
348,-0.0803
349,-0.0811
350,-0.0813
351,-0.0812
352,-0.0806
353,-0.0796
354,-0.078
355,-0.0762
356,-0.0738
357,-0.0679
358,-0.0644
359,-0.0605
360,-0.0564
361,-0.0518
362,-0.0518
363,-0.0472
364,-0.042
365,-0.0368
366,-0.0313
367,-0.0256
368,-0.0076
369,-0.0014
370,0.0047
371,0.0108
372,0.0229
373,0.0289
374,0.0347
375,0.0403
376,0.0458
377,0.0511
378,0.0561
379,0.0609
380,0.0654
381,0.0697
382,0.0737
383,0.0773
384,0.0806
385,0.0836
386,0.0861
387,0.0883
388,0.0901
389,0.0916
390,0.0926
391,0.0933
392,0.0935
393,0.0934
394,0.0928
395,0.0919
396,0.0905
397,0.0889
398,0.0868
399,0.0848
400,0.0831
401,0.0821
402,0.0818
403,0.0829
404,0.0861
405,0.0861
406,0.0827
407,0.0834
408,0.0878
409,0.0905
410,0.093
411,0.0949
412,0.0964
413,0.0974
414,0.0978
415,0.0958
416,0.0958
417,0.094
418,0.092
419,0.0894
420,0.0865
421,0.0832
422,0.0796
423,0.0713
424,0.0666
425,0.0618
426,0.0567
427,0.0567
428,0.0515
429,0.046
430,0.0347
431,0.0289
432,0.0231
433,0.0173
434,0.0116
435,0.0059
436,0.0003
437,0.0003
438,-0.0051
439,-0.0105
440,-0.0157
441,-0.0206
442,-0.0206
443,-0.0253
444,-0.0298
445,-0.0379
446,-0.0414
447,-0.0414
448,-0.0446
449,-0.05
450,-0.0521
451,-0.0538
452,-0.055
453,-0.0559
454,-0.0562
455,-0.0556
456,-0.0547
457,-0.0547
458,-0.0533
459,-0.0515
460,-0.0493
461,-0.0467
462,-0.0438
463,-0.0404
464,-0.0368
465,-0.0328
466,-0.0285
467,-0.024
468,-0.024
469,-0.0192
470,-0.0142
471,-0.009
472,-0.0037
473,0.0018
474,0.0018
475,0.0073
476,0.0129
477,0.0242
478,0.0355
479,0.0409
480,0.0461
481,0.0511
482,0.0559
483,0.0559
484,0.0603
485,0.0646
486,0.0723
487,0.0756
488,0.0756
489,0.0786
490,0.0835
491,0.0879
492,0.0884
493,0.0885
494,0.0884
495,0.089
496,0.089
497,0.0903
498,0.0925
499,0.0957
500,0.1016
501,0.1016
502,0.1057
503,0.1104
504,0.1204
505,0.1246
506,0.1246
507,0.128
508,0.1307
509,0.1326
510,0.1341
511,0.1336
512,0.1324
513,0.1303
514,0.1239
515,0.1239
516,0.1197
517,0.109
518,0.1026
519,0.0958
520,0.0958
521,0.0884
522,0.0805
523,0.0721
524,0.0634
525,0.0543
526,0.045
527,0.0355
528,0.0162
529,0.0064
530,-0.0031
531,-0.0125
532,-0.0217
533,-0.0306
534,-0.0392
535,-0.0474
536,-0.0552
537,-0.0624
538,-0.0753
539,-0.0753
540,-0.0807
541,-0.0855
542,-0.0896
543,-0.093
544,-0.0974
545,-0.0974
546,-0.0987
547,-0.0981
548,-0.0967
549,-0.0945
550,-0.0916
551,-0.0879
552,-0.0835
553,-0.0726
554,-0.0661
555,-0.0516
556,-0.0435
557,-0.0351
558,-0.0263
559,-0.0172
560,-0.0079
561,0.0017
562,0.0114
563,0.0211
564,0.0309
565,0.0501
566,0.0595
567,0.0684
568,0.077
569,0.0851
570,0.0928
571,0.1
572,0.1066
573,0.1179
574,0.1226
575,0.1264
576,0.1294
577,0.1317
578,0.1331
579,0.1337
580,0.1335
581,0.1335
582,0.1307
583,0.1285
584,0.1289
585,0.131
586,0.1285
587,0.1278
588,0.1279
589,0.1293
590,0.1299
591,0.1296
592,0.1284
593,0.1234
594,0.1196
595,0.1149
596,0.1095
597,0.1034
598,0.0965
599,0.0809
600,0.0722
601,0.0537
602,0.0439
603,0.034
604,0.0136
605,0.0033
606,-0.0167
607,-0.0265
608,-0.0357
609,-0.0357
610,-0.053
611,-0.069
612,-0.0761
613,-0.0824
614,-0.088
615,-0.0928
616,-0.0968
617,-0.0968
618,-0.0999
619,-0.1023
620,-0.1043
621,-0.1039
622,-0.1039
623,-0.1027
624,-0.1005
625,-0.0975
626,-0.0935
627,-0.0887
628,-0.0831
629,-0.0767
630,-0.0617
631,-0.0531
632,-0.044
633,-0.0243
634,-0.0138
635,-0.0031
636,0.0078
637,0.0188
638,0.0299
639,0.0519
640,0.0735
641,0.0837
642,0.1101
643,0.1101
644,0.1172
645,0.1237
646,0.1293
647,0.1342
648,0.1381
649,0.1412
650,0.1433
651,0.1444
652,0.1437
653,0.1437
654,0.1419
655,0.1391
656,0.1306
657,0.0703
658,0.0163
659,0.0163
660,0.0102
661,0.022
662,0.0408
663,0.0506
664,0.0346
665,-0.0292
666,-0.028
667,-0.0181
668,-0.012
669,-0.012
670,0.0003
671,0.0065
672,0.0127
673,0.0188
674,0.0188
675,0.0248
676,0.0307
677,0.0365
678,0.042
679,0.0473
680,0.0473
681,0.0524
682,0.0572
683,0.0616
684,0.0727
685,0.0757
686,0.0797
687,0.0809
688,0.0809
689,0.0815
690,0.0817
691,0.0813
692,0.0804
693,0.079
694,0.0771
695,0.0717
696,0.0643
697,0.06
698,0.0553
699,0.0502
700,0.0449
701,0.0392
702,0.0392
703,0.0334
704,0.0273
705,0.021
706,0.0083
707,0.0083
708,0.002
709,-0.0043
710,-0.0105
711,-0.0165
712,-0.0224
713,-0.0279
714,-0.0331
715,-0.038
716,-0.0425
717,-0.0465
718,-0.05
719,-0.053
720,-0.0574
721,-0.0588
722,-0.0595
723,-0.0595
724,-0.059
725,-0.0578
726,-0.056
727,-0.0536
728,-0.0506
729,-0.047
730,-0.0428
731,-0.0263
732,-0.0195
733,0.0177
734,0.014
735,0.0407
736,0.0554
737,0.0695
738,0.0832
739,0.0964
740,0.1089
741,0.1207
742,0.1316
743,0.1415
744,0.1505
745,0.1583
746,0.1649
747,0.1703
748,0.1744
749,0.1772
750,0.1786
751,0.1787
752,0.1787
753,0.1774
754,0.1746
755,0.1651
756,0.1583
757,0.1502
758,0.1502
759,0.1411
760,0.1306
761,0.1065
762,0.0928
763,0.0786
764,0.0638
765,0.0483
766,0.0325
767,0.0164
768,0.0001
769,-0.0162
770,-0.0323
771,-0.0482
772,-0.0636
773,-0.0636
774,-0.0784
775,-0.1066
776,-0.1319
777,-0.152
778,-0.1598
779,-0.1659
780,-0.1734
781,-0.1748
782,-0.1685
783,-0.1685
784,-0.1561
785,-0.1474
786,-0.1258
787,-0.1258
788,-0.1132
789,-0.0836
790,-0.0659
791,-0.0505
792,-0.0505
793,-0.0686
794,-0.0871
795,-0.0693
796,0.0874
797,0.1238
798,0.1238
799,0.1639
800,0.2461
801,0.2855
802,0.3221
803,0.3221
804,0.3559
805,0.3875
806,0.4159
807,0.4623
